Age,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Gender_Female,Gender_Male,Department_CE,Department_CSE,Department_ECE,Department_EEE,Department_IT,Department_ME
20,8.15,61.57,60.41,86.31,4,0,5,87,99,1,0,1,0,0,0,1,0,0
20,7.09,88.48,68.69,96.05,0,0,0,88,71,0,0,1,0,1,0,0,0,0
20,7.09,56.77,72.0,83.11,4,1,0,99,89,0,1,0,0,0,0,0,0,1
21,5.19,72.02,96.07,70.1,4,1,3,92,46,0,1,0,0,0,0,0,1,0
21,7.17,85.12,94.41,99.97,1,0,5,83,74,1,1,0,0,0,0,1,0,0
20,8.37,56.77,91.16,64.15,3,1,4,73,72,1,1,0,0,0,1,0,0,0
21,7.11,79.89,68.83,59.36,4,1,3,69,51,0,0,1,0,0,0,0,1,0
24,9.36,89.95,50.22,73.18,1,0,0,95,62,1,1,0,0,1,0,0,0,0
24,6.66,79.78,84.08,75.25,2,1,0,49,44,0,0,1,0,1,0,0,0,0
21,5.66,75.57,70.55,67.74,4,0,5,45,82,0,0,1,0,0,1,0,0,0
20,9.06,91.91,87.85,84.77,3,0,5,51,83,1,0,1,0,0,0,0,0,1
21,8.37,99.27,89.74,59.19,2,1,1,51,94,1,0,1,0,0,1,0,0,0
21,6.21,59.07,71.99,75.52,4,1,3,88,70,0,1,0,0,0,0,1,0,0
21,7.68,84.57,87.41,75.01,4,1,3,57,55,0,0,1,0,0,1,0,0,0
22,7.01,54.03,92.0,91.19,3,1,5,75,72,1,0,1,0,1,0,0,0,0
24,9.69,52.14,96.42,96.35,0,1,4,74,92,1,0,1,0,0,0,0,0,1
23,8.04,64.04,79.12,83.16,3,1,3,64,89,1,1,0,0,0,0,0,0,1
23,5.79,98.55,88.92,65.27,1,0,5,88,40,1,1,0,1,0,0,0,0,0
22,7.51,77.61,74.73,84.48,1,0,4,94,61,1,0,1,0,0,1,0,0,0
21,9.31,63.41,52.08,62.57,3,0,2,80,67,0,0,1,0,0,0,1,0,0
22,8.36,56.63,57.76,98.33,3,0,5,96,44,1,0,1,0,1,0,0,0,0
22,9.21,96.01,56.41,91.12,3,1,4,61,43,1,1,0,0,0,0,0,1,0
20,6.25,68.12,58.59,71.56,3,1,0,69,40,0,1,0,0,0,0,0,0,1
24,9.44,65.33,50.51,89.22,3,1,2,83,54,1,0,1,0,0,1,0,0,0
23,8.78,92.9,92.94,70.43,4,0,1,68,76,0,1,0,1,0,0,0,0,0
21,8.64,80.22,78.01,53.73,2,0,1,46,78,0,0,1,0,0,0,1,0,0
23,6.73,58.43,69.16,85.34,1,1,1,87,88,0,1,0,0,0,0,1,0,0
23,9.44,71.08,70.49,70.23,1,0,0,79,91,1,0,1,0,1,0,0,0,0
24,8.19,96.41,73.17,96.52,2,0,5,42,77,1,0,1,0,0,0,0,0,1
23,9.26,95.06,53.69,65.33,3,0,1,60,84,0,0,1,0,1,0,0,0,0
23,6.8,53.51,63.73,92.17,2,0,4,84,63,0,0,1,1,0,0,0,0,0
22,5.73,63.43,92.58,84.02,3,1,5,59,62,0,1,0,0,0,0,0,1,0
24,6.66,57.73,87.18,92.67,1,1,0,48,86,0,0,1,0,0,0,0,1,0
20,7.28,76.69,78.17,64.59,0,0,3,80,46,1,1,0,0,0,0,0,1,0
21,7.67,87.5,74.04,73.07,1,0,0,75,95,0,1,0,0,0,0,1,0,0
23,7.55,64.78,62.95,91.16,1,0,0,99,100,0,0,1,0,0,0,0,0,1
21,7.73,87.9,73.56,82.19,0,1,3,53,70,1,0,1,0,1,0,0,0,0
20,9.21,83.44,79.89,68.0,2,0,4,57,46,1,0,1,0,1,0,0,0,0
21,5.85,86.41,85.63,75.6,4,0,2,72,52,0,1,0,1,0,0,0,0,0
20,6.58,97.41,58.33,99.8,3,1,3,90,43,0,0,1,0,0,0,0,1,0
22,9.44,71.23,90.66,87.09,3,1,0,41,98,1,0,1,0,0,0,0,0,1
23,7.8,67.13,67.29,80.73,1,0,1,76,93,0,0,1,0,0,0,0,0,1
20,7.92,84.19,75.16,91.4,0,1,3,70,99,1,1,0,1,0,0,0,0,0
21,7.39,90.38,80.4,72.1,1,1,3,61,57,1,0,1,0,0,1,0,0,0
23,7.74,59.57,74.4,97.5,1,1,2,85,79,1,0,1,0,0,0,0,0,1
22,5.99,92.34,78.6,77.6,2,0,0,48,58,0,0,1,0,0,0,0,0,1
23,7.73,52.89,55.58,66.34,3,0,1,59,55,0,0,1,0,1,0,0,0,0
20,9.99,50.32,71.61,54.3,4,1,1,59,91,1,1,0,1,0,0,0,0,0
22,7.83,57.92,64.02,68.78,0,0,2,86,57,1,0,1,0,0,0,0,0,1
21,5.22,98.93,54.3,78.43,4,0,5,91,55,0,1,0,0,0,0,0,0,1
22,8.98,76.18,59.58,85.16,0,1,1,40,87,1,1,0,0,1,0,0,0,0
22,6.98,52.33,80.12,93.76,3,0,4,69,70,0,1,0,0,0,0,0,0,1
24,5.77,99.86,59.83,97.2,2,0,3,58,64,0,1,0,0,1,0,0,0,0
22,9.31,87.25,59.05,55.12,4,0,3,75,41,0,0,1,0,0,1,0,0,0
22,5.99,91.9,77.64,80.05,0,0,1,53,85,0,0,1,0,0,0,1,0,0
23,9.6,60.65,95.24,83.33,1,0,1,40,100,1,1,0,0,1,0,0,0,0
21,7.21,55.27,89.43,58.6,3,1,1,44,93,0,0,1,0,1,0,0,0,0
23,8.71,75.75,95.25,77.28,2,1,3,49,90,1,1,0,0,0,0,0,0,1
23,7.73,88.61,79.15,66.74,1,0,1,48,67,0,0,1,0,1,0,0,0,0
20,6.28,81.89,70.5,53.87,2,0,4,88,55,0,1,0,1,0,0,0,0,0
23,8.36,81.55,86.48,53.29,0,0,4,53,93,1,1,0,0,0,0,0,1,0
24,9.79,87.85,63.07,87.96,1,1,3,99,75,1,0,1,0,0,0,0,1,0
24,8.85,61.35,53.9,80.77,2,1,5,78,84,1,0,1,0,0,1,0,0,0
20,8.02,83.08,67.23,85.76,3,0,0,57,79,0,1,0,0,1,0,0,0,0
21,9.95,69.61,64.96,84.26,4,1,0,81,74,1,1,0,1,0,0,0,0,0
21,6.33,53.49,83.78,56.72,4,1,0,99,63,0,0,1,0,0,0,0,0,1
23,5.31,60.11,77.57,57.58,1,0,4,98,74,0,1,0,0,0,0,0,0,1
23,5.16,89.7,56.91,62.62,3,0,2,64,69,0,0,1,0,0,0,1,0,0
23,8.55,94.8,95.43,69.96,3,0,0,75,76,0,0,1,0,0,1,0,0,0
21,9.15,64.14,79.67,96.96,2,1,2,70,50,1,1,0,1,0,0,0,0,0
22,8.18,59.52,72.88,83.69,1,1,3,85,84,1,1,0,1,0,0,0,0,0
24,9.53,51.34,96.86,62.76,3,0,4,74,73,1,1,0,0,0,0,0,0,1
22,8.49,97.38,54.87,52.8,2,0,5,99,77,1,1,0,0,0,0,1,0,0
22,6.85,84.19,89.48,84.21,3,0,0,100,78,0,0,1,0,0,0,0,0,1
21,5.91,97.85,68.23,81.27,1,0,4,66,63,0,1,0,0,0,0,1,0,0
22,9.62,93.19,84.77,83.79,3,0,3,94,68,1,0,1,0,0,0,0,1,0
20,5.52,67.02,96.54,63.06,3,1,4,61,43,0,0,1,1,0,0,0,0,0
23,7.71,55.63,75.89,75.85,3,1,1,50,80,0,0,1,0,0,0,0,1,0
20,6.57,74.95,51.13,68.09,4,1,0,49,89,0,0,1,0,0,0,0,0,1
24,6.36,51.34,51.44,90.88,0,0,4,47,69,0,0,1,0,0,1,0,0,0
23,8.23,57.5,66.53,53.47,1,1,5,80,53,1,0,1,0,1,0,0,0,0
22,6.16,61.67,89.08,63.77,4,1,4,67,63,0,0,1,0,0,1,0,0,0
24,9.58,83.28,64.41,80.15,0,0,4,62,77,1,0,1,0,0,1,0,0,0
23,7.03,75.49,66.72,60.26,3,1,3,45,91,0,1,0,0,1,0,0,0,0
22,8.39,65.12,89.22,83.64,3,1,0,53,73,0,0,1,1,0,0,0,0,0
20,8.64,78.24,55.81,56.84,4,0,5,99,75,1,0,1,0,0,0,0,1,0
23,8.41,56.26,92.34,51.14,2,0,0,63,54,0,1,0,0,0,0,0,1,0
22,9.52,87.79,63.29,93.17,1,0,1,48,74,1,1,0,1,0,0,0,0,0
20,6.16,85.6,52.56,66.67,0,0,1,85,68,0,1,0,0,1,0,0,0,0
24,5.43,60.83,55.87,57.84,3,1,4,79,75,0,0,1,0,0,0,1,0,0
24,5.28,80.32,97.63,58.64,1,0,0,77,43,0,1,0,0,0,1,0,0,0
24,9.39,75.17,72.57,94.29,3,0,0,95,54,0,0,1,0,0,0,0,0,1
24,9.87,53.04,62.82,82.72,3,1,4,64,50,1,0,1,0,0,0,0,1,0
21,6.51,63.91,76.06,97.82,3,0,2,77,94,0,0,1,1,0,0,0,0,0
23,8.47,99.97,84.12,90.0,1,1,0,69,88,1,1,0,0,0,0,0,0,1
23,5.04,54.98,65.94,88.38,4,1,4,61,54,0,0,1,0,1,0,0,0,0
21,5.94,75.32,86.26,74.99,1,0,4,41,96,0,0,1,0,0,0,0,0,1
22,8.45,92.47,62.61,91.04,1,1,2,64,60,1,0,1,0,0,0,0,0,1
22,5.33,65.03,55.62,70.63,2,1,1,63,74,0,1,0,0,0,1,0,0,0
24,7.34,63.04,77.49,91.35,2,1,5,76,62,1,1,0,0,1,0,0,0,0
20,8.31,94.54,57.56,87.89,4,1,4,97,94,1,0,1,0,0,0,0,0,1
22,8.83,65.24,97.02,83.92,2,0,0,42,95,1,1,0,0,0,0,0,1,0
20,7.27,82.57,50.02,66.49,4,0,1,96,49,0,0,1,0,1,0,0,0,0
23,8.15,87.02,87.78,81.54,3,0,1,82,43,0,1,0,0,0,0,0,1,0
20,7.7,89.43,63.97,75.34,3,1,1,65,84,0,0,1,1,0,0,0,0,0
23,5.26,99.74,92.3,73.08,1,0,4,69,64,0,1,0,1,0,0,0,0,0
21,8.71,90.16,53.01,99.51,3,1,0,68,41,0,0,1,0,0,0,1,0,0
21,5.86,82.85,97.65,75.22,2,1,5,46,77,1,1,0,1,0,0,0,0,0
24,5.16,94.77,55.07,51.6,0,1,2,100,58,0,0,1,0,0,0,0,0,1
22,7.26,95.29,89.39,81.32,1,1,3,48,63,1,0,1,0,1,0,0,0,0
24,9.33,98.66,75.87,86.4,4,0,3,84,47,1,0,1,1,0,0,0,0,0
23,5.75,88.82,71.52,94.26,3,0,1,69,45,0,0,1,0,0,0,0,1,0
24,5.06,59.75,64.01,81.63,1,0,3,55,59,0,0,1,0,0,0,0,0,1
20,5.55,85.49,92.07,50.97,1,0,3,94,53,0,1,0,1,0,0,0,0,0
23,6.82,53.76,59.99,55.99,1,1,4,83,79,1,0,1,0,0,1,0,0,0
21,7.9,65.9,86.06,58.06,3,0,2,79,45,0,1,0,0,0,0,0,1,0
22,5.97,55.79,72.29,60.56,4,0,3,53,51,0,1,0,0,0,0,0,1,0
23,9.01,97.5,99.92,89.99,1,0,5,65,80,1,1,0,0,0,0,1,0,0
23,8.77,66.94,80.57,65.49,1,1,5,85,46,1,1,0,0,0,1,0,0,0
20,8.48,85.66,55.21,65.62,1,0,2,76,96,1,1,0,0,0,0,1,0,0
22,7.44,78.57,70.98,87.78,3,0,3,97,84,0,0,1,1,0,0,0,0,0
21,6.83,55.38,53.31,70.62,2,1,5,49,69,0,1,0,0,0,1,0,0,0
23,6.88,78.07,64.28,53.23,4,0,1,69,55,0,0,1,0,0,0,0,1,0
23,7.52,83.05,67.17,79.26,1,1,1,61,47,1,1,0,0,0,0,1,0,0
20,5.39,94.08,92.66,56.5,1,1,5,99,53,1,1,0,0,0,0,0,0,1
24,8.41,53.5,91.9,78.58,1,0,2,95,87,1,0,1,0,0,1,0,0,0
21,6.76,64.78,50.58,88.98,3,1,2,69,59,0,0,1,0,0,0,0,1,0
22,6.12,84.62,76.61,96.47,2,0,2,71,67,0,0,1,0,1,0,0,0,0
23,6.39,51.72,61.18,53.35,1,1,2,53,45,0,1,0,0,0,1,0,0,0
23,5.9,60.18,66.0,65.2,1,1,0,62,69,0,1,0,0,0,1,0,0,0
21,9.51,60.93,51.08,82.62,3,0,1,56,94,0,0,1,1,0,0,0,0,0
24,5.85,83.47,87.49,65.77,4,1,3,97,43,0,1,0,0,0,0,0,0,1
23,9.41,64.3,97.53,72.55,4,0,0,75,75,0,1,0,1,0,0,0,0,0
21,7.86,79.98,60.96,51.0,2,0,2,68,97,0,0,1,0,0,1,0,0,0
20,9.34,98.27,67.09,84.67,4,0,3,63,42,1,0,1,0,0,1,0,0,0
24,7.37,89.66,60.32,94.16,1,0,1,86,49,0,1,0,0,0,0,0,0,1
22,9.64,66.65,96.5,98.84,3,0,2,50,77,1,1,0,0,0,0,0,0,1
23,6.06,73.62,50.47,91.53,1,0,4,80,66,0,1,0,0,0,0,1,0,0
21,7.77,60.03,79.19,51.59,1,0,2,54,57,0,0,1,0,0,0,0,1,0
20,5.63,50.79,93.54,82.59,2,0,3,61,84,0,0,1,0,0,0,0,1,0
22,7.24,64.49,59.32,74.78,4,1,1,66,50,0,0,1,0,0,0,1,0,0
21,7.85,68.47,79.5,96.89,4,1,2,91,75,1,0,1,0,0,0,0,1,0
21,8.03,78.22,52.53,95.11,4,0,1,73,79,0,0,1,0,0,1,0,0,0
22,6.83,97.2,90.73,99.4,1,0,0,99,74,1,1,0,0,0,0,1,0,0
20,5.38,97.39,63.72,93.1,3,0,4,96,83,0,0,1,0,0,0,1,0,0
20,8.28,53.5,99.44,77.34,3,1,5,72,52,1,1,0,0,0,0,0,1,0
24,7.44,80.73,96.1,85.75,1,0,5,60,95,1,0,1,0,1,0,0,0,0
23,5.68,52.12,86.63,98.23,0,0,0,63,94,0,1,0,0,0,0,0,1,0
22,9.68,82.4,74.84,78.91,1,1,5,59,62,1,0,1,1,0,0,0,0,0
22,9.78,55.89,88.33,92.0,4,0,4,88,82,1,0,1,0,1,0,0,0,0
22,9.28,97.32,56.53,97.11,1,0,0,43,48,1,0,1,0,0,0,1,0,0
20,9.22,93.22,65.51,78.53,0,0,1,76,43,1,1,0,0,1,0,0,0,0
23,5.49,51.12,51.34,57.96,1,1,1,76,82,0,1,0,0,0,1,0,0,0
24,9.97,89.11,82.25,57.78,4,0,0,99,79,1,0,1,0,0,0,0,0,1
21,7.0,81.79,90.28,55.77,2,1,3,85,89,1,0,1,0,1,0,0,0,0
21,5.82,74.77,97.31,73.82,3,0,0,72,70,0,1,0,1,0,0,0,0,0
22,9.06,80.13,84.33,74.01,0,1,2,70,42,1,0,1,0,0,0,0,0,1
23,6.13,83.91,86.6,80.87,2,0,3,73,75,0,0,1,0,0,1,0,0,0
20,7.63,94.22,94.77,74.14,3,1,1,61,96,1,1,0,1,0,0,0,0,0
23,5.64,88.37,96.82,98.65,2,0,0,81,56,0,1,0,0,0,0,0,0,1
23,7.37,78.77,74.56,64.57,1,0,3,69,55,0,0,1,0,0,1,0,0,0
20,7.79,91.23,55.49,93.69,1,0,2,44,78,1,0,1,0,0,0,0,0,1
22,7.23,99.35,73.32,55.02,3,1,4,80,41,1,1,0,0,0,0,0,0,1
23,5.35,65.01,77.8,80.1,3,1,1,84,44,0,0,1,0,0,0,0,1,0
21,7.42,55.92,81.58,82.42,1,1,3,62,72,1,0,1,1,0,0,0,0,0
20,7.34,86.57,99.46,88.61,1,1,5,100,93,1,1,0,1,0,0,0,0,0
24,6.31,98.93,95.88,75.15,3,1,3,92,52,0,1,0,0,1,0,0,0,0
22,9.61,55.84,69.82,59.86,3,0,5,52,51,1,0,1,1,0,0,0,0,0
20,7.09,71.59,55.67,68.45,3,0,3,99,58,0,1,0,1,0,0,0,0,0
24,9.32,53.11,60.74,63.61,4,1,0,99,100,0,1,0,0,0,0,0,0,1
24,5.55,88.83,58.69,70.96,4,1,1,48,61,0,0,1,0,0,0,1,0,0
23,6.59,97.44,67.8,76.5,1,0,1,53,79,0,1,0,0,0,0,0,1,0
23,5.88,74.95,93.82,81.25,4,1,0,56,47,0,0,1,0,1,0,0,0,0
23,7.04,70.48,71.9,92.26,0,0,0,74,83,0,0,1,0,0,0,0,1,0
20,5.56,95.39,78.36,95.5,1,1,5,57,43,1,1,0,0,1,0,0,0,0
20,7.21,56.67,58.96,73.13,0,1,5,51,46,1,0,1,0,0,1,0,0,0
22,6.77,94.58,74.64,54.43,2,1,5,94,99,1,0,1,0,0,0,0,0,1
23,6.12,69.61,93.68,89.85,0,1,0,80,87,1,0,1,1,0,0,0,0,0
24,8.21,77.97,88.67,73.86,2,0,2,55,61,0,0,1,1,0,0,0,0,0
21,9.75,76.41,54.06,77.32,0,1,3,69,57,1,1,0,0,0,0,1,0,0
22,6.04,80.8,93.1,79.79,2,0,2,52,45,0,1,0,0,0,0,0,1,0
20,8.56,97.11,63.69,83.39,2,1,1,99,89,1,1,0,0,0,0,0,1,0
22,8.71,97.56,83.29,94.51,1,0,0,57,100,1,0,1,0,0,0,0,1,0
22,7.49,91.56,57.32,97.61,3,0,3,51,43,0,0,1,1,0,0,0,0,0
22,9.49,59.58,83.73,97.01,3,0,5,93,92,1,0,1,0,0,0,0,1,0
22,9.83,66.68,51.79,90.47,1,1,4,73,80,1,0,1,0,0,0,0,0,1
21,6.81,74.39,80.03,94.46,2,0,3,90,84,1,0,1,0,1,0,0,0,0
23,8.26,95.27,82.3,52.48,3,0,4,72,90,1,1,0,1,0,0,0,0,0
24,8.31,76.04,62.22,92.46,3,1,3,45,51,1,1,0,0,0,0,0,0,1
22,7.02,98.87,96.85,53.61,0,0,0,57,87,0,1,0,0,0,1,0,0,0
22,6.58,99.19,52.3,87.31,4,0,4,42,76,0,0,1,0,0,0,0,0,1
22,9.67,79.93,94.59,58.47,1,1,4,93,41,1,1,0,0,0,0,0,0,1
23,8.95,93.87,69.09,68.01,4,0,1,45,42,0,0,1,0,0,1,0,0,0
20,5.57,99.96,85.7,59.21,2,1,3,75,84,0,0,1,0,0,0,0,0,1
20,5.6,92.49,82.58,72.17,0,1,2,88,60,1,1,0,0,1,0,0,0,0
21,9.61,82.85,58.41,70.59,3,0,5,94,78,1,1,0,1,0,0,0,0,0
20,5.41,92.26,65.95,52.4,0,0,2,89,52,0,0,1,0,0,0,1,0,0
22,8.44,54.13,76.48,91.52,1,1,1,61,87,1,0,1,0,0,1,0,0,0
22,6.13,81.74,92.33,92.71,2,0,1,46,93,0,0,1,1,0,0,0,0,0
22,5.18,60.83,97.74,89.38,0,0,1,69,53,0,1,0,0,0,0,0,1,0
21,5.3,55.8,51.03,92.38,0,0,0,41,69,0,0,1,0,1,0,0,0,0
22,6.87,94.64,67.63,87.54,0,1,0,71,57,1,1,0,0,0,0,1,0,0
20,5.39,81.98,83.41,96.87,3,1,0,54,52,0,0,1,0,1,0,0,0,0
23,7.98,62.18,76.39,78.82,2,0,0,61,53,0,0,1,0,1,0,0,0,0
23,8.24,69.34,97.15,79.13,3,0,1,88,80,0,0,1,0,0,0,0,1,0
24,6.87,98.66,50.85,93.0,0,0,1,77,79,1,0,1,0,0,0,1,0,0
20,8.71,93.11,71.89,67.47,3,0,0,47,96,0,0,1,0,1,0,0,0,0
22,7.45,50.78,83.44,52.5,3,1,0,47,64,0,1,0,0,0,0,0,1,0
23,7.15,98.99,60.88,87.49,1,0,4,78,76,1,1,0,0,0,1,0,0,0
20,7.03,68.43,86.29,62.73,4,1,3,75,66,0,1,0,0,0,0,0,1,0
23,7.16,84.77,54.06,73.71,4,1,4,59,62,0,1,0,0,0,0,0,0,1
22,9.84,85.63,72.55,62.02,1,1,3,76,46,1,1,0,1,0,0,0,0,0
23,8.41,95.58,83.81,91.35,1,0,0,47,87,1,1,0,0,0,0,0,1,0
24,6.58,94.25,63.34,97.91,3,1,0,53,49,0,1,0,0,0,0,0,1,0
24,8.67,64.09,53.69,52.75,3,1,5,59,64,1,0,1,0,0,0,0,1,0
23,6.65,82.18,97.85,61.67,2,1,0,96,96,0,0,1,0,1,0,0,0,0
20,5.63,69.69,95.69,59.48,4,1,4,74,93,0,0,1,0,0,0,1,0,0
20,7.38,76.28,96.32,83.66,3,0,1,64,74,0,0,1,0,0,0,0,1,0
20,8.76,77.73,98.93,71.43,2,0,3,57,63,1,0,1,0,0,0,0,1,0
23,6.89,69.82,59.23,72.81,4,1,5,93,88,1,1,0,0,0,0,0,0,1
20,9.35,73.19,57.89,57.85,2,1,4,86,81,1,0,1,0,0,0,0,0,1
22,6.93,60.42,51.71,70.74,2,0,5,60,50,0,0,1,0,0,1,0,0,0
24,6.75,80.38,94.59,65.16,1,0,0,76,59,0,0,1,0,0,1,0,0,0
22,9.99,87.95,87.64,80.56,0,0,1,86,49,1,0,1,0,0,0,0,0,1
20,7.41,71.49,81.66,60.86,0,1,4,98,89,1,0,1,0,0,0,1,0,0
22,9.03,98.88,96.38,80.74,0,0,3,70,60,1,0,1,0,0,1,0,0,0
20,9.02,52.86,78.75,68.89,2,0,5,45,67,1,0,1,1,0,0,0,0,0
23,9.63,79.46,56.49,67.31,3,0,5,81,67,1,0,1,1,0,0,0,0,0
22,5.42,79.18,58.84,65.28,0,1,5,94,94,1,1,0,0,0,0,1,0,0
23,6.36,51.81,56.61,83.69,3,1,0,91,66,0,1,0,0,0,0,0,0,1
23,8.84,61.23,65.38,78.12,4,0,3,86,72,0,0,1,0,0,1,0,0,0
21,7.81,95.28,68.97,92.59,0,1,5,59,43,1,0,1,0,0,0,0,1,0
20,7.8,77.23,89.84,62.08,2,1,0,67,74,0,0,1,0,0,0,0,0,1
24,5.83,71.82,59.56,52.01,1,0,0,80,59,0,1,0,0,0,1,0,0,0
20,6.41,70.77,86.27,59.1,2,0,2,75,45,0,0,1,0,0,0,1,0,0
24,7.61,94.41,74.56,67.17,3,0,3,79,97,1,0,1,1,0,0,0,0,0
20,6.39,68.35,99.98,58.98,4,0,1,65,45,0,1,0,0,0,0,1,0,0
23,6.05,92.96,88.83,54.18,2,0,0,52,99,0,0,1,0,0,1,0,0,0
22,5.44,65.46,98.45,72.27,1,0,1,88,56,0,0,1,0,0,0,1,0,0
22,5.78,76.58,67.12,83.85,1,0,4,43,58,0,0,1,0,0,1,0,0,0
21,8.84,57.19,56.15,87.58,4,0,0,73,88,0,1,0,0,0,1,0,0,0
24,8.59,91.25,75.29,69.94,0,0,5,98,100,1,1,0,0,0,0,1,0,0
24,5.23,86.8,56.21,73.9,2,1,0,97,56,0,1,0,0,1,0,0,0,0
24,6.02,76.5,74.62,87.77,2,0,5,76,88,1,0,1,0,0,0,0,1,0
23,7.8,51.3,63.5,67.64,1,1,0,73,42,0,0,1,0,0,0,0,0,1
24,6.61,74.06,74.55,89.24,3,0,5,55,85,0,1,0,1,0,0,0,0,0
22,9.12,61.26,97.48,98.37,2,1,1,62,73,1,1,0,0,0,0,0,1,0
23,8.92,70.67,64.45,94.02,1,0,2,97,99,1,0,1,0,0,0,0,0,1
20,9.46,92.82,99.67,72.68,3,1,3,62,43,1,1,0,0,0,0,0,0,1
24,7.81,88.48,61.47,78.98,0,0,0,54,62,0,0,1,1,0,0,0,0,0
24,6.76,62.1,60.41,85.82,0,1,3,64,98,1,0,1,0,0,0,0,1,0
20,8.03,99.25,77.24,67.47,1,1,5,68,98,1,1,0,1,0,0,0,0,0
24,5.45,95.16,92.1,89.96,1,0,3,75,57,0,0,1,0,0,1,0,0,0
20,5.05,76.43,87.48,71.85,0,1,5,54,73,1,1,0,1,0,0,0,0,0
23,5.09,76.51,86.18,92.34,1,1,3,76,68,0,0,1,0,0,0,1,0,0
22,7.04,95.06,64.13,62.74,4,0,5,74,99,0,0,1,0,1,0,0,0,0
20,6.14,81.81,51.13,50.57,2,0,1,85,83,0,1,0,0,1,0,0,0,0
21,5.79,76.83,58.09,81.63,4,1,5,78,54,0,1,0,0,1,0,0,0,0
20,8.08,87.46,67.47,72.59,3,1,3,86,84,1,0,1,0,0,0,0,1,0
24,9.98,61.75,98.58,52.99,1,0,4,76,50,1,0,1,0,0,0,0,1,0
23,5.89,93.92,95.99,74.38,1,1,5,80,78,1,1,0,0,0,1,0,0,0
23,7.73,76.57,60.03,58.43,3,1,1,67,99,0,0,1,0,1,0,0,0,0
20,5.6,80.17,86.28,81.49,2,0,1,84,48,0,1,0,0,0,1,0,0,0
22,9.67,54.5,78.95,72.25,0,1,4,69,98,1,1,0,0,1,0,0,0,0
21,6.46,65.48,52.49,58.56,4,0,2,46,86,0,0,1,0,0,0,0,1,0
23,9.39,71.34,68.59,70.6,2,0,2,43,74,1,0,1,0,0,0,1,0,0
24,6.42,70.7,74.3,61.64,0,0,5,46,49,0,0,1,0,0,0,1,0,0
24,9.03,88.91,83.38,82.65,0,0,0,72,79,1,1,0,0,0,0,1,0,0
22,6.05,64.12,64.75,64.76,1,0,2,86,77,0,0,1,1,0,0,0,0,0
23,6.46,59.11,96.69,91.1,3,0,0,86,68,0,0,1,0,0,0,1,0,0
20,5.96,79.13,72.59,50.71,1,0,3,57,85,0,0,1,0,0,0,0,0,1
24,6.32,80.75,62.43,70.17,3,1,0,54,45,0,1,0,0,1,0,0,0,0
22,9.17,56.08,65.82,80.85,1,1,2,74,58,1,0,1,0,0,0,1,0,0
23,8.2,50.12,87.59,51.13,4,0,0,76,65,0,0,1,0,0,0,0,0,1
23,7.03,95.88,82.01,60.79,1,1,1,99,48,1,1,0,0,0,0,0,0,1
23,9.86,53.98,87.11,66.37,4,1,2,44,80,1,1,0,0,0,0,0,0,1
23,7.32,94.89,64.62,51.09,2,0,0,87,91,0,1,0,0,0,1,0,0,0
23,9.85,69.96,66.34,77.33,2,0,2,62,87,1,0,1,0,0,1,0,0,0
24,5.98,82.65,69.84,81.54,1,1,4,96,84,1,0,1,0,0,0,0,0,1
22,9.52,59.28,59.43,61.38,2,1,2,49,52,1,1,0,1,0,0,0,0,0
23,5.07,91.2,84.55,77.17,0,1,4,64,65,1,0,1,0,0,0,1,0,0
21,7.73,59.01,66.47,99.96,4,0,0,61,83,0,1,0,0,1,0,0,0,0
21,7.12,69.33,66.31,94.35,3,0,4,70,93,0,1,0,1,0,0,0,0,0
22,7.63,61.9,63.47,52.93,4,1,2,62,92,0,0,1,0,0,0,0,1,0
20,7.77,91.88,72.64,56.39,1,0,1,67,59,0,1,0,0,0,1,0,0,0
20,6.95,92.92,88.6,74.72,2,1,4,84,41,1,1,0,0,0,0,1,0,0
20,9.99,68.6,91.78,62.26,2,0,2,54,43,1,0,1,0,0,0,1,0,0
21,9.88,65.37,90.23,54.05,0,1,1,79,46,1,0,1,0,0,0,0,1,0
20,9.81,88.68,81.06,62.73,2,0,3,91,58,1,0,1,0,0,0,0,1,0
24,9.9,93.93,64.02,53.06,1,1,5,46,74,1,0,1,0,0,0,1,0,0
23,8.97,81.2,86.74,76.5,1,1,4,85,50,1,0,1,0,0,0,0,1,0
21,9.94,96.37,51.97,74.51,3,1,4,77,58,1,1,0,0,0,0,1,0,0
22,9.46,69.15,89.91,50.32,4,1,0,79,71,0,1,0,1,0,0,0,0,0
22,7.08,57.59,89.01,74.13,4,0,3,54,96,0,0,1,0,0,0,0,1,0
23,8.92,58.98,83.5,75.99,4,0,0,88,53,0,0,1,1,0,0,0,0,0
21,9.56,83.49,54.9,80.29,3,0,0,44,88,0,1,0,1,0,0,0,0,0
20,8.56,70.38,99.87,98.5,3,1,2,51,44,1,0,1,0,0,0,0,1,0
20,7.11,57.82,87.82,99.13,3,1,0,52,64,0,1,0,0,0,0,1,0,0
24,5.33,64.61,86.74,76.35,0,1,4,42,53,0,0,1,0,0,0,0,0,1
24,9.05,76.53,53.2,92.26,3,1,0,96,78,1,0,1,0,0,0,1,0,0
20,9.76,56.07,69.94,54.26,2,1,1,96,51,1,0,1,0,1,0,0,0,0
