Student_ID,Age,Gender,Department,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Package_LPA
3956,20,Female,CE,8.69,94.45,89.55,66.07,2,Yes,4,98,99,Placed,4.09
3957,23,Male,CE,5.15,87.63,58.82,90.14,4,No,3,53,66,Not Placed,0.0
3958,21,Male,EEE,6.9,63.88,96.83,98.59,0,No,1,84,94,Placed,5.69
3959,22,Female,IT,7.04,68.4,89.26,52.18,4,Yes,1,70,64,Not Placed,0.0
3960,20,Male,CE,7.43,80.82,92.84,99.66,4,No,4,55,60,Not Placed,0.0
3961,21,Female,CSE,8.35,70.81,57.19,62.71,3,No,4,78,77,Placed,11.4
3962,24,Male,CE,6.85,75.15,57.17,71.01,1,Yes,3,81,64,Placed,5.03
3963,20,Male,ECE,6.07,84.91,65.27,88.89,4,Yes,3,50,97,Not Placed,0.0
3964,21,Male,ECE,9.42,73.36,53.23,83.27,2,No,5,50,77,Placed,5.59
3965,21,Female,CSE,9.91,59.55,54.55,88.92,1,No,5,77,85,Placed,5.83
3966,22,Male,EEE,5.1,76.03,57.16,73.32,4,Yes,1,96,50,Not Placed,0.0
3967,22,Male,IT,7.73,67.81,85.62,95.8,1,Yes,4,98,67,Placed,11.73
3968,24,Female,IT,6.71,64.54,51.51,89.5,0,No,0,51,88,Not Placed,0.0
3969,21,Female,CE,6.38,66.41,54.16,65.46,1,Yes,4,81,75,Placed,3.7
3970,21,Female,ECE,6.68,71.95,97.21,97.42,0,No,2,97,43,Placed,3.3
3971,22,Male,EEE,8.19,94.33,54.18,98.05,1,No,2,48,58,Placed,9.39
3972,20,Male,EEE,5.95,86.7,76.87,70.75,1,No,4,61,63,Not Placed,0.0
3973,20,Female,EEE,9.56,83.39,82.13,82.6,2,Yes,3,77,61,Placed,12.87
3974,23,Female,CE,7.33,73.56,97.93,90.74,2,No,2,48,94,Not Placed,0.0
3975,22,Male,IT,6.63,50.09,94.99,90.87,3,Yes,5,97,87,Placed,11.12
3976,23,Male,EEE,8.83,67.03,72.03,50.71,1,Yes,1,96,64,Placed,11.8
3977,22,Female,CE,5.08,90.66,97.11,81.45,0,No,1,42,47,Not Placed,0.0
3978,24,Male,CE,7.16,69.41,71.61,98.68,1,No,1,78,90,Not Placed,0.0
3979,21,Female,CSE,6.78,78.19,83.5,61.57,4,No,5,74,59,Not Placed,0.0
3980,24,Male,ME,6.69,60.24,62.98,89.78,0,No,4,91,40,Placed,10.77
3981,22,Male,EEE,6.69,95.79,81.83,76.71,4,Yes,2,69,43,Not Placed,0.0
3982,21,Female,ME,5.16,96.16,76.91,61.07,3,Yes,3,96,51,Not Placed,0.0
3983,20,Male,IT,5.76,57.3,80.34,52.55,4,No,5,65,64,Not Placed,0.0
3984,20,Male,CE,5.71,86.21,84.13,88.0,3,Yes,5,47,60,Not Placed,0.0
3985,23,Male,EEE,9.94,53.76,58.67,65.82,3,No,1,93,58,Not Placed,0.0
3986,22,Male,ECE,5.11,79.93,65.06,68.78,3,No,5,71,73,Not Placed,0.0
3987,22,Female,IT,5.84,58.93,86.81,74.26,4,No,5,61,45,Not Placed,0.0
3988,20,Female,CSE,9.87,57.29,58.19,75.36,3,No,3,47,91,Placed,8.03
3989,24,Female,CSE,8.14,50.21,67.21,60.31,3,Yes,5,84,93,Placed,7.69
3990,21,Male,ME,7.25,97.04,83.32,83.53,2,Yes,1,41,74,Placed,9.65
3991,24,Male,CE,5.39,91.46,96.88,84.63,1,Yes,5,53,42,Placed,4.12
3992,24,Male,ME,8.35,53.87,53.77,57.12,3,Yes,4,44,72,Not Placed,0.0
3993,20,Female,ECE,5.69,79.97,75.83,76.65,0,Yes,1,52,48,Not Placed,0.0
3994,20,Female,ECE,8.36,61.64,54.1,80.46,0,Yes,4,62,46,Placed,6.09
3995,20,Female,CSE,9.9,63.2,68.96,59.31,2,No,2,99,80,Placed,9.03
3996,23,Male,EEE,7.66,93.71,58.77,94.72,4,Yes,2,52,66,Not Placed,0.0
3997,24,Male,CSE,6.07,55.72,82.47,74.14,4,No,3,58,40,Not Placed,0.0
3998,22,Male,CSE,8.13,80.07,87.89,55.75,4,Yes,5,63,79,Placed,3.43
3999,21,Male,ECE,7.56,70.06,62.37,66.72,3,Yes,1,74,57,Not Placed,0.0
4000,23,Male,ME,7.67,59.54,85.64,73.85,4,Yes,2,53,74,Not Placed,0.0
4001,22,Female,ECE,7.39,72.6,72.34,50.51,4,Yes,5,43,56,Not Placed,0.0
4002,24,Male,CE,8.37,97.02,64.18,51.6,1,No,0,65,78,Not Placed,0.0
4003,20,Male,ECE,7.86,89.08,76.17,52.78,3,No,0,49,99,Not Placed,0.0
4004,24,Male,ECE,9.93,56.61,68.98,76.91,3,No,3,77,50,Placed,10.23
4005,21,Female,CSE,9.13,92.47,61.5,66.8,0,No,5,77,76,Placed,12.48
4006,23,Female,EEE,6.32,96.87,87.84,94.66,0,No,2,73,84,Placed,14.81
4007,23,Female,CSE,8.63,63.85,89.88,77.96,1,No,4,73,50,Placed,13.9
4008,21,Female,IT,6.07,66.67,90.02,87.99,2,No,5,58,42,Not Placed,0.0
4009,22,Male,ECE,8.91,56.32,69.11,84.36,3,Yes,0,42,52,Not Placed,0.0
4010,22,Female,ECE,5.74,67.25,58.48,76.02,0,No,5,91,91,Placed,4.84
4011,23,Male,IT,7.37,83.66,92.02,87.24,4,No,2,75,99,Not Placed,0.0
4012,23,Male,ECE,8.95,63.61,66.46,77.24,3,No,4,43,67,Placed,9.4
4013,20,Female,ECE,6.4,50.34,87.4,69.27,3,No,1,97,97,Not Placed,0.0
4014,22,Female,CE,9.19,66.93,90.87,71.79,3,Yes,5,65,77,Placed,11.52
4015,21,Male,ECE,8.22,72.66,88.41,91.93,0,No,2,50,93,Placed,6.66
4016,22,Male,IT,6.99,78.32,69.49,78.16,1,No,1,42,86,Not Placed,0.0
4017,20,Male,CSE,7.12,84.19,96.9,68.86,0,No,0,88,73,Not Placed,0.0
4018,23,Male,ECE,9.63,53.09,83.01,58.99,4,No,1,48,94,Not Placed,0.0
4019,23,Male,EEE,6.09,73.49,78.79,74.77,4,Yes,0,85,67,Not Placed,0.0
4020,20,Male,IT,8.47,63.32,84.9,62.62,2,Yes,3,41,100,Placed,3.59
4021,21,Male,ME,8.54,97.4,52.24,97.78,0,No,3,53,41,Placed,6.0
4022,23,Female,CE,9.61,67.99,69.53,74.55,0,Yes,0,42,96,Placed,11.67
4023,24,Male,IT,8.57,55.01,94.06,50.45,2,No,4,41,85,Placed,9.61
4024,23,Male,CSE,7.92,52.07,58.05,54.64,2,No,3,61,41,Not Placed,0.0
4025,24,Male,IT,9.51,63.27,70.72,64.22,3,Yes,4,93,76,Placed,7.92
4026,20,Female,ME,9.15,58.94,70.26,54.61,3,Yes,4,68,55,Placed,12.03
4027,20,Male,CE,8.58,82.49,67.8,94.7,4,No,4,72,47,Placed,14.46
4028,23,Male,EEE,5.16,92.35,78.12,92.72,1,Yes,2,75,79,Not Placed,0.0
4029,22,Male,ME,6.87,65.63,99.81,98.54,4,Yes,5,49,100,Placed,3.02
4030,24,Female,IT,8.16,78.89,62.79,85.32,0,No,2,86,50,Placed,5.62
4031,21,Female,ME,7.61,86.52,85.25,82.27,1,No,5,92,84,Placed,5.49
4032,23,Female,IT,6.6,69.92,87.9,96.17,3,No,5,83,54,Not Placed,0.0
4033,21,Female,EEE,5.72,53.32,79.22,97.32,2,No,4,77,43,Not Placed,0.0
4034,23,Female,EEE,7.76,61.46,54.87,93.87,2,No,0,60,62,Not Placed,0.0
4035,22,Female,CSE,6.43,94.15,78.62,93.07,4,No,5,70,47,Not Placed,0.0
4036,22,Male,EEE,6.17,91.22,97.67,83.59,0,No,3,74,55,Placed,12.33
4037,22,Male,ECE,6.99,54.33,67.1,50.08,0,No,1,42,55,Not Placed,0.0
4038,22,Female,ME,8.93,61.2,81.98,71.48,2,Yes,2,58,63,Placed,10.01
4039,20,Male,ME,7.44,88.46,97.97,81.78,4,Yes,2,61,92,Placed,9.5
4040,20,Male,IT,6.08,74.29,89.9,77.36,4,No,1,59,49,Not Placed,0.0
4041,24,Female,EEE,5.58,88.0,84.42,91.06,3,Yes,4,75,73,Not Placed,0.0
4042,21,Male,CSE,7.49,60.55,98.56,90.95,3,Yes,5,58,57,Placed,5.4
4043,23,Female,CSE,8.97,97.63,58.53,79.93,3,No,1,85,92,Placed,11.2
4044,23,Female,CSE,8.26,89.18,88.64,51.1,1,Yes,4,43,55,Placed,4.28
4045,20,Male,CE,6.16,59.87,70.34,68.47,4,Yes,2,71,75,Not Placed,0.0
4046,23,Female,ECE,7.18,77.92,68.02,61.44,4,Yes,1,47,91,Not Placed,0.0
4047,20,Male,EEE,9.28,55.65,76.03,66.94,3,No,5,90,90,Placed,3.15
4048,24,Male,CSE,5.89,68.07,51.69,80.86,2,No,0,65,96,Not Placed,0.0
4049,21,Male,ECE,7.66,82.98,65.63,53.32,3,No,3,90,47,Not Placed,0.0
4050,24,Female,ME,6.78,66.51,58.31,51.11,1,No,3,93,59,Not Placed,0.0
4051,22,Female,IT,5.62,82.84,56.93,71.84,2,No,3,40,62,Not Placed,0.0
4052,22,Male,EEE,5.25,62.24,66.87,89.68,4,No,1,65,79,Not Placed,0.0
4053,22,Female,EEE,7.78,86.06,90.11,51.53,1,Yes,5,93,53,Placed,6.05
4054,24,Male,CE,5.1,67.98,60.06,92.45,1,No,4,86,55,Not Placed,0.0
4055,23,Female,ME,5.52,89.52,76.57,69.19,2,Yes,5,82,77,Placed,7.98
4056,21,Male,EEE,6.74,56.83,87.43,55.91,3,Yes,5,48,57,Not Placed,0.0
4057,22,Female,CE,5.22,68.1,62.05,78.37,3,No,2,74,79,Not Placed,0.0
4058,22,Male,CE,7.0,73.2,96.21,97.62,0,Yes,3,57,90,Placed,9.77
4059,22,Male,CE,5.65,71.19,93.32,77.13,2,No,1,58,69,Not Placed,0.0
4060,21,Male,EEE,6.75,71.65,62.56,84.33,3,Yes,3,87,75,Not Placed,0.0
4061,22,Female,EEE,8.96,72.24,99.48,90.82,1,Yes,5,55,75,Placed,4.21
4062,21,Male,EEE,8.13,99.44,83.46,89.97,3,Yes,4,67,78,Placed,4.77
4063,22,Female,ECE,7.23,59.66,64.31,53.66,3,No,0,42,79,Not Placed,0.0
4064,24,Male,CE,5.46,88.43,84.05,87.05,1,No,0,57,80,Not Placed,0.0
4065,24,Male,ECE,8.1,77.59,83.31,97.47,2,No,5,52,40,Placed,11.44
4066,21,Male,IT,5.82,70.68,80.31,85.03,0,No,2,66,56,Not Placed,0.0
4067,24,Female,EEE,5.38,81.68,85.58,91.82,3,No,0,91,67,Not Placed,0.0
4068,21,Male,ME,8.32,92.68,63.42,74.28,3,Yes,0,79,46,Not Placed,0.0
4069,24,Female,CSE,9.56,73.33,98.95,65.95,3,No,1,78,59,Placed,13.82
4070,24,Female,IT,7.3,93.24,92.89,83.81,2,No,1,97,81,Placed,9.14
4071,21,Female,CSE,5.2,54.69,87.29,74.61,1,No,2,96,63,Not Placed,0.0
4072,23,Male,CSE,9.4,82.65,51.32,94.76,1,Yes,5,63,92,Placed,7.83
4073,24,Female,EEE,5.33,66.66,79.52,98.72,1,No,2,68,40,Not Placed,0.0
4074,22,Female,ME,9.34,69.34,85.32,90.99,1,Yes,5,94,57,Placed,5.03
4075,23,Male,CSE,6.96,78.55,92.7,99.63,1,No,1,61,65,Not Placed,0.0
4076,21,Female,CE,6.83,74.0,97.31,67.42,1,No,0,90,53,Not Placed,0.0
4077,23,Male,CSE,7.71,69.09,95.79,94.79,3,Yes,5,65,58,Placed,4.08
4078,20,Male,IT,9.79,65.42,70.3,66.5,3,Yes,4,59,57,Placed,5.2
4079,20,Male,ME,9.49,80.92,94.83,55.9,1,No,0,63,96,Placed,8.55
4080,24,Male,ME,7.35,75.28,50.04,81.07,1,No,0,51,84,Not Placed,0.0
4081,24,Male,CSE,8.48,66.17,67.57,72.75,2,No,4,57,46,Placed,10.65
4082,22,Male,ME,7.9,60.25,55.69,96.08,2,No,2,86,41,Not Placed,0.0
4083,23,Female,IT,8.47,88.72,94.15,74.61,4,No,1,51,46,Not Placed,0.0
4084,20,Male,IT,9.15,89.99,96.4,96.38,3,Yes,2,77,67,Placed,9.07
4085,24,Male,IT,5.17,60.69,62.8,53.93,1,No,2,71,67,Not Placed,0.0
4086,23,Male,CE,6.63,63.08,68.37,91.53,3,No,2,100,81,Not Placed,0.0
4087,24,Female,EEE,9.8,61.96,99.19,87.96,4,Yes,1,88,56,Placed,5.0
4088,24,Female,CSE,9.75,94.23,78.3,86.0,2,Yes,2,62,69,Placed,8.98
4089,20,Female,ME,5.06,88.71,74.85,67.76,4,Yes,2,43,60,Not Placed,0.0
4090,20,Female,IT,6.01,53.73,75.02,89.19,0,Yes,3,51,76,Placed,12.71
4091,24,Male,CSE,9.97,91.63,84.81,74.16,2,No,0,56,48,Placed,11.75
4092,21,Female,CSE,7.46,51.84,97.73,85.76,3,Yes,3,60,75,Placed,8.84
4093,24,Male,EEE,7.86,62.66,68.33,77.61,2,No,1,76,91,Not Placed,0.0
4094,24,Male,CE,5.83,95.95,58.63,57.87,4,No,5,68,61,Not Placed,0.0
4095,22,Female,ME,9.47,93.22,59.25,53.23,1,Yes,5,45,54,Placed,3.11
4096,22,Male,CE,6.16,89.07,51.02,68.31,4,Yes,4,86,53,Not Placed,0.0
4097,22,Female,ME,5.95,72.88,77.77,96.64,4,No,5,67,66,Not Placed,0.0
4098,21,Female,IT,6.14,66.07,96.46,76.49,1,Yes,4,47,57,Placed,4.74
4099,21,Male,IT,9.6,94.08,85.65,90.11,3,Yes,5,70,49,Placed,10.51
4100,24,Male,CSE,8.51,82.85,99.65,78.8,3,Yes,3,59,87,Placed,3.16
4101,22,Male,ME,8.84,64.78,95.48,97.9,2,Yes,3,55,61,Placed,9.88
4102,21,Female,ME,6.89,73.16,74.59,68.47,4,Yes,3,52,62,Not Placed,0.0
4103,20,Female,CE,9.55,94.08,74.33,52.85,2,Yes,0,99,91,Placed,12.46
4104,24,Male,IT,8.95,95.17,81.42,89.03,1,No,1,94,81,Placed,3.82
4105,23,Male,ECE,8.75,82.97,55.55,85.27,0,Yes,5,98,80,Placed,3.04
4106,24,Female,CSE,9.85,86.63,80.38,76.38,3,No,5,54,87,Placed,12.2
4107,23,Female,ME,6.83,51.96,73.2,66.32,1,Yes,5,91,44,Placed,6.48
4108,22,Male,EEE,8.05,80.23,82.14,59.41,3,Yes,2,52,90,Placed,13.65
4109,23,Male,EEE,9.55,84.45,78.26,74.11,2,No,3,86,64,Placed,5.22
4110,22,Female,ECE,8.95,51.02,65.52,83.31,0,Yes,0,41,40,Placed,10.03
4111,20,Male,IT,7.82,92.19,80.39,78.94,4,Yes,4,95,63,Placed,4.31
4112,23,Male,IT,5.38,96.41,68.3,71.87,3,No,4,92,72,Not Placed,0.0
4113,24,Female,IT,8.26,61.9,59.73,76.98,4,Yes,4,97,97,Placed,13.58
4114,22,Female,CE,7.63,92.29,83.75,55.4,2,Yes,3,59,95,Placed,10.3
4115,24,Male,EEE,5.92,83.28,65.32,84.79,3,Yes,4,67,76,Not Placed,0.0
4116,21,Male,IT,9.41,79.03,94.45,86.71,2,Yes,4,57,46,Placed,5.71
4117,22,Male,EEE,6.72,92.16,59.97,50.57,4,Yes,4,46,63,Not Placed,0.0
4118,23,Male,ECE,6.94,64.28,80.01,63.53,2,No,2,60,54,Not Placed,0.0
4119,22,Female,CSE,8.36,89.54,78.58,54.61,2,No,4,80,50,Placed,4.27
4120,24,Male,CE,7.44,65.73,59.89,99.91,2,No,0,78,83,Not Placed,0.0
4121,20,Female,ME,5.45,89.37,71.99,79.67,1,No,3,48,56,Not Placed,0.0
4122,22,Female,ECE,6.94,72.55,83.78,73.29,1,No,5,100,88,Placed,3.61
4123,23,Male,EEE,5.47,55.85,65.93,73.15,3,No,2,83,62,Not Placed,0.0
4124,21,Male,ECE,5.95,69.08,55.69,98.24,2,No,2,49,88,Not Placed,0.0
4125,20,Male,ME,5.04,61.67,80.76,82.99,2,Yes,3,70,43,Not Placed,0.0
4126,21,Female,CE,5.91,55.03,61.21,58.43,2,Yes,4,81,70,Not Placed,0.0
4127,22,Female,CSE,6.65,55.51,84.07,72.41,1,No,5,52,93,Placed,7.91
4128,24,Male,ME,7.69,89.0,91.97,88.71,4,No,5,44,73,Placed,5.86
4129,24,Female,CE,9.6,94.07,56.17,71.17,2,Yes,4,98,49,Placed,4.1
4130,23,Female,EEE,7.7,96.36,71.88,65.48,0,No,1,93,76,Placed,4.3
4131,24,Female,ME,8.53,92.7,72.25,99.56,3,No,4,79,49,Placed,10.19
4132,20,Male,ECE,6.79,91.51,81.63,96.78,1,Yes,5,81,81,Placed,7.76
4133,24,Male,IT,8.76,53.44,66.72,97.08,4,No,0,77,98,Not Placed,0.0
4134,23,Female,ECE,8.1,89.51,70.93,56.58,0,No,4,82,50,Placed,8.56
4135,22,Male,EEE,7.3,89.16,50.6,61.71,2,No,3,75,70,Not Placed,0.0
4136,22,Male,CSE,5.97,56.56,56.12,72.1,1,Yes,4,41,49,Not Placed,0.0
4137,24,Male,ME,6.52,83.1,78.49,91.61,2,Yes,3,45,82,Placed,9.02
4138,21,Male,CSE,8.1,72.63,60.79,86.84,3,Yes,2,52,77,Placed,9.02
4139,22,Male,EEE,7.13,95.0,57.23,92.48,1,Yes,1,68,92,Placed,7.36
4140,24,Female,ME,9.45,84.77,66.22,96.04,0,No,2,83,81,Placed,11.52
4141,23,Male,CE,6.17,97.55,58.18,89.04,4,No,3,53,47,Not Placed,0.0
4142,24,Male,CE,5.37,55.25,52.98,63.09,4,No,1,69,50,Not Placed,0.0
4143,22,Female,ECE,7.95,52.03,64.19,64.27,3,Yes,2,64,59,Not Placed,0.0
4144,23,Male,ECE,9.43,98.68,58.22,67.62,4,Yes,4,79,63,Placed,9.34
4145,24,Male,EEE,6.82,54.01,89.97,65.15,4,No,5,74,98,Not Placed,0.0
4146,20,Female,CE,8.24,69.31,53.13,62.45,3,Yes,5,76,90,Placed,7.96
4147,23,Female,ME,6.16,82.5,87.37,87.62,0,No,4,93,46,Placed,5.76
4148,20,Female,CE,7.79,94.0,69.14,51.7,1,No,1,46,99,Not Placed,0.0
4149,21,Female,ECE,8.93,62.73,83.77,86.42,1,No,2,89,60,Placed,14.25
4150,23,Male,EEE,9.34,51.45,52.63,91.18,3,Yes,0,77,83,Placed,11.32
4151,20,Female,CE,5.53,76.06,96.04,53.3,2,No,0,57,92,Not Placed,0.0
4152,22,Male,EEE,6.78,73.56,88.37,53.09,3,Yes,0,47,45,Not Placed,0.0
4153,22,Female,CE,8.2,65.34,57.01,64.27,3,No,2,46,70,Not Placed,0.0
4154,21,Male,CSE,5.17,93.69,60.94,60.42,3,Yes,5,73,51,Not Placed,0.0
4155,23,Female,CE,8.45,87.47,82.2,79.06,3,No,2,75,76,Placed,5.3
4156,23,Female,ECE,7.64,92.91,96.08,83.77,4,Yes,2,94,52,Placed,15.0
4157,23,Female,ME,6.44,58.09,72.29,81.71,4,No,3,80,88,Not Placed,0.0
4158,21,Male,ECE,9.07,84.62,74.28,67.87,0,Yes,5,87,70,Placed,11.56
4159,23,Male,ECE,6.45,98.76,61.89,74.92,3,Yes,0,90,48,Not Placed,0.0
4160,22,Female,ECE,9.96,80.6,69.15,82.0,1,No,0,49,66,Placed,11.15
4161,20,Female,EEE,9.08,58.57,64.3,55.97,2,No,0,97,91,Not Placed,0.0
4162,22,Male,IT,8.54,99.79,67.53,61.48,4,No,5,79,92,Placed,8.66
4163,22,Female,IT,5.31,76.42,51.03,94.52,1,No,3,68,56,Not Placed,0.0
4164,20,Female,CSE,9.52,92.0,52.05,67.12,4,Yes,3,55,90,Placed,7.29
4165,22,Male,ECE,8.95,57.47,84.03,90.06,0,Yes,2,64,90,Placed,10.71
4166,21,Female,IT,6.15,83.3,84.09,62.55,2,Yes,5,68,47,Placed,10.75
4167,20,Male,CSE,6.96,95.63,66.51,52.08,4,No,5,47,66,Not Placed,0.0
4168,22,Male,EEE,6.34,76.6,94.27,75.02,2,Yes,0,59,79,Not Placed,0.0
4169,24,Male,ECE,9.92,64.43,63.31,94.62,2,No,0,75,96,Placed,8.84
4170,22,Female,ME,9.27,56.37,69.79,90.96,1,No,5,98,97,Placed,11.74
4171,21,Female,EEE,9.65,64.8,86.57,62.65,4,No,4,94,54,Placed,13.23
4172,23,Male,CSE,8.94,67.74,87.18,95.5,2,No,5,91,78,Placed,4.04
4173,22,Female,EEE,7.28,85.5,93.06,73.99,3,Yes,4,66,45,Placed,14.11
4174,23,Female,ME,6.03,58.93,51.45,52.45,2,No,4,52,71,Not Placed,0.0
4175,24,Female,EEE,6.04,55.31,59.19,51.4,2,No,3,65,87,Not Placed,0.0
4176,22,Male,CSE,5.76,69.35,82.03,74.26,4,No,2,81,47,Not Placed,0.0
4177,20,Female,ME,7.73,72.93,66.91,77.32,3,Yes,1,94,74,Not Placed,0.0
4178,23,Male,ME,9.6,81.42,52.18,54.0,2,Yes,0,64,70,Placed,9.64
4179,24,Male,EEE,9.96,85.38,79.32,96.11,4,No,4,67,81,Placed,10.39
4180,20,Male,ME,6.44,94.46,69.65,85.91,4,Yes,0,48,65,Not Placed,0.0
4181,20,Male,EEE,8.49,64.45,68.2,90.06,2,No,0,96,81,Not Placed,0.0
4182,20,Female,ECE,7.99,76.43,63.22,79.2,0,Yes,0,65,63,Placed,4.15
4183,20,Male,ME,7.44,68.3,50.3,83.18,0,No,5,51,90,Placed,5.5
4184,22,Female,EEE,8.33,50.07,59.12,69.39,1,No,2,65,100,Placed,11.88
4185,22,Male,ECE,6.86,78.97,73.71,83.96,0,No,0,86,41,Not Placed,0.0
4186,22,Male,ME,9.72,90.79,63.79,98.91,0,No,2,61,80,Placed,12.96
4187,24,Female,ECE,8.53,51.82,93.72,82.39,4,No,1,40,40,Not Placed,0.0
4188,24,Female,CE,8.77,50.17,57.15,67.08,4,No,1,51,49,Not Placed,0.0
4189,24,Male,ME,6.21,86.39,93.77,64.26,2,No,3,63,97,Not Placed,0.0
4190,21,Male,CE,5.84,84.19,70.24,98.17,2,Yes,0,69,89,Not Placed,0.0
4191,24,Male,CSE,6.97,70.29,63.79,59.25,4,Yes,4,53,62,Not Placed,0.0
4192,22,Male,CSE,8.83,83.08,65.21,90.31,2,Yes,3,93,72,Placed,14.82
4193,22,Female,EEE,9.69,97.67,66.5,73.26,4,Yes,5,62,83,Placed,9.49
4194,21,Female,IT,7.14,62.39,75.33,72.19,0,No,3,41,76,Placed,5.29
4195,21,Male,CE,8.87,62.3,67.69,87.38,2,No,1,42,99,Placed,4.99
4196,24,Female,CE,7.35,59.31,82.36,57.4,0,No,4,45,96,Placed,13.34
4197,23,Female,CSE,6.48,86.2,71.26,73.31,1,Yes,0,58,96,Not Placed,0.0
4198,21,Male,CE,8.7,67.66,83.58,51.79,2,Yes,0,60,50,Not Placed,0.0
4199,20,Male,IT,8.99,99.43,80.22,83.52,4,No,1,84,59,Not Placed,0.0
4200,22,Female,ECE,6.01,85.73,62.22,52.92,4,No,5,59,65,Not Placed,0.0
4201,20,Female,ECE,6.53,68.37,90.64,54.36,1,No,2,60,85,Not Placed,0.0
4202,22,Male,IT,7.47,57.46,89.95,92.24,4,No,1,79,86,Not Placed,0.0
4203,22,Male,CE,5.93,79.6,99.45,72.15,0,No,4,43,41,Not Placed,0.0
4204,21,Male,CE,9.64,64.75,58.75,60.05,4,No,2,64,64,Not Placed,0.0
4205,21,Female,CE,7.96,95.28,92.39,79.63,1,No,4,90,98,Placed,8.28
4206,20,Male,EEE,5.61,72.07,93.6,75.96,3,No,0,99,43,Not Placed,0.0
4207,22,Male,ME,5.92,64.63,82.11,70.55,3,Yes,2,46,58,Not Placed,0.0
4208,20,Female,IT,9.77,79.43,75.32,95.27,0,No,4,46,52,Placed,6.24
4209,23,Female,IT,8.69,56.85,97.86,87.47,3,No,0,72,58,Not Placed,0.0
4210,20,Female,IT,8.67,78.08,98.63,57.58,4,Yes,4,90,52,Placed,14.64
4211,24,Male,IT,5.36,52.81,82.08,78.54,1,Yes,2,65,94,Not Placed,0.0
4212,20,Male,IT,9.48,80.34,67.98,54.44,0,No,0,56,51,Placed,8.96
4213,24,Male,CE,7.22,76.51,90.86,62.23,3,No,4,47,41,Not Placed,0.0
4214,24,Male,EEE,8.3,76.04,54.46,95.49,4,No,3,65,76,Not Placed,0.0
4215,24,Female,CSE,9.8,84.21,64.53,73.1,4,Yes,2,92,89,Placed,12.05
4216,23,Male,CE,5.5,52.22,99.28,94.61,2,Yes,2,54,62,Not Placed,0.0
4217,20,Male,CE,7.41,72.99,90.72,58.3,2,Yes,2,59,94,Placed,14.47
4218,20,Male,ME,5.25,72.2,96.98,60.27,1,No,5,58,58,Not Placed,0.0
4219,23,Male,CSE,7.5,72.99,79.74,67.64,0,No,0,46,42,Not Placed,0.0
4220,22,Female,IT,6.26,98.99,70.38,68.32,3,No,2,95,63,Not Placed,0.0
4221,21,Male,CSE,9.56,56.96,98.98,87.26,3,Yes,4,95,62,Placed,10.89
4222,20,Male,EEE,6.99,84.52,65.47,79.97,4,Yes,3,84,43,Not Placed,0.0
4223,21,Male,ECE,8.17,70.1,87.87,77.66,3,Yes,4,40,57,Placed,6.32
4224,23,Male,CE,9.3,75.59,77.91,80.12,1,No,4,78,51,Placed,6.76
4225,22,Male,CSE,9.92,88.12,61.43,86.61,2,Yes,2,76,100,Placed,7.33
4226,22,Female,ME,7.52,57.87,50.87,94.64,4,Yes,3,57,74,Not Placed,0.0
4227,22,Female,EEE,7.28,88.18,69.19,70.74,0,No,3,47,66,Placed,9.4
4228,23,Female,ECE,5.38,53.52,77.38,90.15,4,No,3,54,82,Not Placed,0.0
4229,24,Female,EEE,5.06,74.17,59.16,74.75,3,Yes,3,89,53,Not Placed,0.0
4230,24,Female,IT,8.04,87.1,70.73,86.1,1,Yes,1,45,98,Placed,13.99
4231,21,Female,ECE,5.33,59.63,80.76,93.74,0,No,3,99,70,Not Placed,0.0
4232,24,Male,ME,6.9,88.55,85.75,51.61,4,No,2,76,42,Not Placed,0.0
4233,24,Male,ECE,5.02,58.34,52.64,77.33,3,No,5,61,44,Not Placed,0.0
4234,22,Male,ME,8.08,89.96,83.21,99.47,4,Yes,3,50,68,Placed,13.52
4235,22,Female,IT,7.13,73.45,52.83,74.81,0,No,4,65,78,Placed,14.3
4236,21,Female,ME,5.64,84.23,51.41,93.22,3,No,1,47,91,Not Placed,0.0
4237,20,Female,EEE,6.48,95.87,57.62,59.29,2,No,4,48,56,Not Placed,0.0
4238,21,Male,CSE,7.85,70.42,82.68,80.21,0,Yes,2,52,58,Placed,7.65
4239,21,Female,EEE,8.28,61.65,52.64,93.52,2,Yes,2,42,74,Placed,14.7
4240,23,Male,CE,7.31,93.36,51.04,71.58,2,No,5,42,72,Placed,6.89
4241,23,Male,EEE,9.02,58.08,55.9,74.34,3,No,5,46,47,Placed,4.65
4242,21,Male,ECE,5.56,81.57,97.49,54.1,4,No,3,42,91,Not Placed,0.0
4243,21,Male,IT,5.42,96.16,95.36,52.11,4,Yes,5,50,76,Not Placed,0.0
4244,21,Male,CE,5.22,83.72,54.32,73.44,1,No,2,85,74,Not Placed,0.0
4245,24,Male,CE,7.68,59.78,65.2,92.17,0,Yes,1,97,59,Placed,14.21
4246,23,Male,CE,8.53,57.61,97.36,96.57,0,Yes,5,67,56,Placed,4.25
4247,21,Female,CSE,5.65,62.62,54.88,82.93,3,No,4,92,84,Not Placed,0.0
4248,22,Female,ME,8.19,69.57,54.73,91.32,3,Yes,2,81,52,Not Placed,0.0
